NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,579,1,10028,3201,313409,1,2507507,25,2,36,1999,2011,4,45.2,44.3,45.5,A,A,A,C,D,B,F,E,C,B,A,A,A,A,D,25,A,A,A,C,A,E,C,E,H,F,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,6,7,6,6,6,8,6,1,1,6,6,6,6,6,4,1,4,5,4,4,4,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,3201,313409,1,2507507,25,2,30,2005,2010,4,24.3,52.5,14.9,A,D,A,D,E,B,B,B,B,A,A,A,A,A,A,25,A,A,B,B,A,E,D,B,E,A,5,1,5,5,6,4,6,6,6,4,5,5,5,4,5,5,2,3,2,1,4,1,4,7,5,1,1,5,4,3,4,5,2,2,1,3,3,2,5,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,3201,313409,1,2507507,25,2,39,1996,2013,4,51.8,60,49,E,D,A,C,C,C,C,E,F,D,A,A,A,A,A,25,A,A,B,K,B,E,B,A,H,A,6,6,6,6,6,5,6,6,6,6,6,6,6,5,4,6,5,5,5,4,8,8,6,8,6,7,7,2,6,6,6,5,4,5,4,8,8,4,1,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,3201,313409,1,2507507,25,2,28,2005,2011,4,44.6,44.8,44.5,B,F,A,B,C,C,D,B,F,E,A,A,A,A,D,25,A,D,C,H,A,D,C,A,E,F,6,6,6,6,6,6,6,6,6,5,4,6,4,5,6,6,6,7,6,7,5,5,6,8,6,7,7,7,6,6,6,6,3,6,6,8,8,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,3201,313409,1,2507507,25,2,44,1991,2012,4,31.3,39.3,28.6,B,D,A,A,B,C,H,A,F,E,A,A,F,A,E,25,A,B,B,C,A,D,B,A,E,F,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,3,2,3,3,3,4,3,2,1,3,4,6,6,6,5,4,5,5,5,6,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,3201,313409,1,2507507,25,2,30,2005,2012,4,25.8,42.7,20.2,A,D,A,D,D,B,F,B,B,B,A,A,A,A,D,25,A,A,B,C,A,C,C,C,H,F,5,5,6,5,6,3,6,5,5,5,5,5,5,2,4,5,4,4,4,4,4,4,5,2,8,3,3,2,3,5,6,5,5,4,6,6,6,6,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,3201,313409,1,2507507,25,2,29,2006,2012,4,54.5,53,55,A,D,A,E,F,B,D,D,C,B,H,A,B,A,A,25,B,A,B,C,A,C,B,A,E,A,5,8,6,6,4,8,6,6,5,6,6,6,6,7,2,4,4,2,4,7,1,1,4,8,7,1,1,5,6,6,6,1,2,1,3,8,8,4,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,3201,313409,1,2507507,25,2,36,2004,2014,4,49.3,72.6,41.5,B,A,A,D,B,C,D,B,E,E,A,A,A,A,A,25,B,A,A,B,B,C,E,A,H,A,3,7,6,6,6,5,6,6,6,6,6,6,6,7,6,6,6,6,6,5,6,6,6,8,8,7,7,6,6,6,6,6,5,6,4,4,6,6,7,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,3201,313409,1,2507507,25,2,24,2010,2014,4,23.4,44.9,16.2,A,D,A,D,D,D,D,B,C,D,A,A,A,A,D,25,A,A,B,G,A,E,E,A,H,F,5,2,6,6,6,4,6,6,6,5,4,5,4,4,3,5,2,2,2,2,2,1,2,8,4,1,1,2,6,5,6,2,4,8,5,8,8,5,5,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,3201,313409,1,2507507,25,2,60,2005,2011,4,67.9,83.5,62.7,E,F,A,B,B,C,D,D,F,D,A,A,A,A,A,35,D,D,A,B,B,E,B,A,E,A,6,8,6,6,6,4,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,8,7,6,6,5,6,6,6,4,6,5,5,5,5,6,7,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filosofia (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5401,313436,1,2504009,25,2,59,2011,2011,1,43.9,49.7,42,A,D,A,D,D,B,E,D,D,D,A,A,A,A,A,25,A,B,A,B,A,B,B,A,E,C,6,7,5,2,5,2,2,5,2,2,5,5,2,5,2,2,2,2,2,2,2,2,4,2,4,2,2,2,4,2,5,4,2,2,2,2,2,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Sociais (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5401,313436,1,2504009,25,2,23,2010,2016,1,28.3,45.5,22.5,A,D,A,A,B,B,F,B,C,B,A,A,D,A,B,25,A,A,B,A,A,B,B,E,H,I,5,1,4,3,5,4,6,6,5,5,5,5,5,3,6,6,5,6,5,5,5,4,4,2,5,1,1,5,5,4,5,4,4,3,4,4,5,3,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Sociais (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5401,313436,1,2504009,25,2,26,2008,2013,4,68.6,80.3,64.7,A,A,A,E,D,D,A,B,A,A,A,F,E,A,A,31,D,A,A,G,A,D,C,E,E,A,6,4,6,6,6,6,6,6,6,6,6,6,6,8,6,6,3,6,1,1,3,3,4,4,4,1,1,6,4,6,6,5,5,4,4,4,4,5,1,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Sociais (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5401,313436,1,2504009,25,2,23,2011,2012,1,49.3,57.3,46.6,A,A,A,C,D,B,E,B,B,A,A,A,B,A,A,25,B,A,A,A,B,D,C,E,H,A,5,8,6,6,6,8,6,6,4,6,4,5,5,2,8,4,3,4,4,8,8,8,4,8,6,8,8,8,8,5,6,4,2,2,1,1,8,2,2,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Sociais (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5401,313436,1,2504009,25,2,25,2011,2017,1,47.2,56.9,44,A,A,A,B,B,B,F,B,A,A,H,A,E,A,A,25,E,A,C,B,A,D,C,A,E,F,6,4,6,6,6,4,6,6,6,5,5,5,5,5,5,5,6,6,5,5,5,6,6,6,6,3,3,5,5,5,5,3,4,5,5,5,5,4,5,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Sociais (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5401,313436,1,2504009,25,2,33,2005,2017,1,62.5,68.9,60.4,A,A,A,F,E,B,D,E,B,A,H,A,B,A,A,25,E,A,B,H,A,A,B,E,E,A,5,3,4,4,5,5,6,6,6,5,5,5,5,4,6,4,6,6,5,4,4,4,5,5,5,3,3,2,5,5,6,4,4,5,4,8,8,5,3,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Sociais (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,5401,313436,1,2504009,25,2,21,2013,2014,1,41.4,42.1,41.2,A,D,A,B,E,D,B,B,A,A,A,A,E,A,A,26,A,A,B,C,A,D,C,E,H,A,6,5,6,6,6,6,6,6,6,6,5,5,6,6,5,6,6,6,5,5,6,5,5,6,6,4,4,5,5,5,6,5,4,5,3,4,4,4,5,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Sociais (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,701,313448,1,2504009,25,2,23,2011,2012,3,54.3,75.4,47.3,C,D,A,E,E,B,D,B,B,C,A,A,E,A,A,25,A,B,B,C,A,B,E,E,E,A,3,6,6,6,3,6,6,6,6,6,4,5,5,5,4,6,6,6,3,3,3,4,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matemática (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,701,313448,1,2504009,25,2,24,2010,2017,3,65.2,45,71.9,A,A,A,E,F,B,D,E,B,B,A,A,C,A,A,25,B,A,D,B,A,E,E,A,E,A,2,3,1,1,1,1,4,1,5,2,1,1,3,1,3,6,5,4,4,1,1,1,3,8,4,4,4,1,1,1,3,2,3,2,1,1,1,6,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matemática (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,701,313448,1,2504009,25,2,21,2013,2015,3,72.4,84.7,68.3,A,D,A,E,E,D,A,B,C,A,A,A,E,A,A,23,B,A,B,G,A,D,E,A,E,F,5,8,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,8,6,3,3,6,6,6,6,5,6,6,6,5,6,6,1,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matemática (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,701,313448,1,2504009,25,2,21,2013,2014,3,79,89.3,75.6,A,A,A,E,D,B,C,F,A,C,A,A,E,A,A,25,B,A,A,C,A,B,E,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,7,8,8,6,8,6,7,5,6,6,6,6,4,6,6,4,6,8,5,7,5,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matemática (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1401,318388,1,2504009,25,2,21,2013,2014,3,45.3,53.5,42.5,A,D,A,E,E,A,A,A,C,A,A,A,B,A,A,26,A,A,B,C,A,B,E,A,E,E,4,8,4,7,8,5,6,8,8,5,3,3,5,7,1,3,5,6,3,7,4,1,5,8,8,1,1,1,4,4,4,2,1,1,4,6,4,5,7,8,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Física (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1401,318388,1,2504009,25,2,20,2013,2014,3,40.3,52.7,36.1,A,A,A,E,C,A,D,B,B,A,A,A,A,A,A,26,B,A,B,C,A,A,E,E,H,C,2,8,1,1,1,1,1,8,8,8,3,2,2,7,3,6,7,3,5,1,1,1,3,8,8,1,1,1,3,6,5,4,4,1,5,8,8,6,7,2,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Física (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1401,318388,1,2504009,25,2,22,2013,2015,3,60.3,61.5,59.9,A,A,A,F,F,A,A,F,B,A,A,A,B,A,A,25,B,A,B,C,A,B,E,E,E,F,6,5,3,4,5,2,5,4,5,5,4,4,4,3,2,6,6,6,5,3,2,1,3,8,8,7,7,3,3,4,5,2,2,1,3,4,3,2,1,8,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Física (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1401,318388,1,2504009,25,2,28,2005,2017,3,48.2,78.3,38.2,A,A,A,B,E,B,C,B,C,B,A,A,D,B,A,25,E,A,B,C,A,A,E,A,H,F,6,6,4,6,6,4,6,3,6,5,4,6,6,6,6,6,6,6,5,6,5,5,6,8,8,6,6,6,6,6,5,5,3,4,3,4,3,1,2,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Física (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1401,318388,1,2504009,25,2,21,2013,2014,3,36.6,65.1,27.1,A,F,A,D,D,A,A,C,B,A,A,A,B,A,A,26,B,A,A,C,A,C,C,C,E,A,3,4,1,1,1,1,1,1,4,4,2,1,5,1,1,5,5,6,6,5,3,1,3,6,8,1,6,1,3,3,2,2,6,6,5,5,5,3,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Física (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,1601,397767,1,2501104,25,2,25,2010,2011,3,42.1,71.3,32.4,E,D,A,E,E,C,C,A,C,B,A,B,A,A,A,25,E,A,B,K,A,D,E,E,H,A,4,3,4,4,6,4,3,5,4,3,4,5,6,3,6,6,3,3,4,4,2,2,3,6,5,3,2,6,6,5,5,4,6,5,6,3,3,3,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,1601,397767,1,2501104,25,2,23,2012,2013,3,35.1,55.4,28.3,A,A,A,D,D,B,F,A,B,A,A,A,D,A,A,25,B,A,B,C,B,D,C,E,H,I,5,5,5,5,6,5,6,5,5,5,5,4,5,5,6,5,5,5,5,5,5,4,4,4,5,1,1,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,1601,397767,1,2501104,25,2,35,2001,2014,3,36.2,58.8,28.6,B,B,A,B,B,C,H,A,C,A,A,A,D,A,A,35,A,A,B,C,B,C,B,E,E,A,6,5,5,4,6,6,6,6,6,6,5,5,4,3,6,5,5,5,5,5,3,3,5,6,6,3,3,3,3,3,5,4,4,6,3,2,2,4,2,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,1601,397767,1,2501104,25,2,27,2008,2015,3,34.8,29.7,36.5,A,B,A,B,B,B,G,A,B,B,A,A,C,A,B,25,A,A,B,C,B,B,C,E,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,1,2,5,6,6,6,5,6,6,5,5,5,6,6,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,1601,397767,1,2501104,25,2,26,2009,2015,3,40.2,45.2,38.5,B,D,A,B,D,C,C,A,C,E,A,A,C,A,A,25,A,A,A,B,B,E,B,E,E,A,5,5,6,5,6,5,5,5,4,5,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,1601,397767,1,2501104,25,2,26,2005,2014,3,34,35.1,33.6,A,D,A,B,B,B,B,A,C,C,A,A,B,A,A,25,B,A,A,A,A,B,C,E,G,G,5,4,2,2,5,4,6,4,6,6,5,2,5,4,5,6,6,5,6,7,3,2,6,6,6,7,7,6,5,4,4,5,2,5,3,2,3,1,7,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,1601,397767,1,2501104,25,2,22,2012,2013,3,52.7,67.2,47.8,A,D,A,D,E,A,A,C,C,B,A,C,C,A,A,24,E,A,A,C,A,D,D,E,E,A,6,6,4,4,5,4,4,6,5,4,3,4,5,3,5,5,4,4,3,4,3,2,4,4,4,1,1,6,4,5,5,6,5,3,5,4,4,2,5,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,1601,397767,1,2501104,25,2,36,2000,2014,3,47.9,60.6,43.7,B,B,A,A,B,C,D,A,C,E,A,A,F,A,A,25,A,A,C,C,A,C,B,E,E,F,5,5,4,5,5,4,4,4,4,5,4,5,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
2017,579,1,10028,1601,397767,1,2501104,25,2,24,2012,2016,3,38.4,55.2,32.8,A,D,A,D,D,B,F,C,B,A,A,F,C,A,A,25,A,E,A,C,B,E,C,D,E,F,5,3,3,6,6,6,6,6,6,6,2,2,4,4,6,5,5,3,6,4,4,3,5,3,6,1,1,3,4,3,4,5,2,4,4,2,3,4,4,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Bacharelado),15590,24.098.477/0001-10,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DA PARAÍBA (UFPB),UFPB,Cidade Universitária - s/n - Campus I - CEP: 58051-900 - Castelo Branco,João Pessoa,PB,Universidade,Pública,Pública Federal,4,2016
